,0
0,3.133713399836378
1,3.0250093478207583
2,3.12279777825196
3,3.1349057596395467
4,3.4143670118114464
5,3.1877150264642906
6,3.0641992831780005
7,3.249063875798022
8,3.0805002395014855
9,3.2040840300462015
10,3.072577773264635
11,3.099144482942886
12,3.0868473177892954
13,3.0868473177892954
14,2.947573834022086
15,2.7076293327206042
16,2.8907167187814586
17,2.8907397934933656
18,2.9017777601368935
19,3.1514194699286446
20,2.8986716546337243
21,2.831007341348049
22,2.9809604169536668
23,3.0508523237433516
24,2.9832990872063965
25,2.983657117009836
26,2.983657117009836
27,2.983657117009836
28,2.983657117009836
29,3.131403067463229
30,3.2996498652001307
31,2.8648029848029846
32,2.825061518732887
33,3.0926119315330323
34,2.9024596024596026
35,3.12977956937646
36,3.019089833010895
37,3.371711842476262
38,2.8648029848029846
39,3.094313981300283
40,2.8874594919446177
41,3.1347986649440136
42,3.052744468684693
43,3.0317682317682317
44,3.1087344626600557
45,2.8961619872998123
46,2.89032573482933
47,3.011259310583752
48,3.1739285091116134
49,2.9403241360384023
50,2.892226265698646
51,2.755175306020738
52,3.20205170924349
53,3.0533517764286997
54,2.795506817563934
55,2.8584762531078924
56,2.8584762531078924
57,2.951014290693621
58,3.0632175216956807
59,2.918265549278428
60,2.996231623463891
61,3.2842843296451543
62,2.6071700991609457
63,3.2296227238302215
64,2.9932891104726496
65,3.237159300358825
66,2.5972164036680163
67,3.1957200009040982
68,2.8689561289136285
69,2.915643986751771
70,2.915643986751771
71,3.1806502105374883
72,2.7689239332096474
73,3.1112584045718767
74,3.2267842397457236
75,3.264652966464436
76,2.6452460582895365
77,2.6452460582895365
78,3.2254019242158605
79,2.767789838685361
80,2.767789838685361
81,2.767789838685361
82,2.9440764192712723
83,2.948703725715493
84,2.9330969022433844
85,3.097953774467
86,2.8626453488372094
87,3.026662048062351
88,3.0781143763692684
89,3.1851871322298195
90,2.828075845852594
91,2.9923400422041726
92,3.0606170277791183
93,2.6435935198821796
94,2.81416093425052
95,2.81416093425052
96,2.81416093425052
97,2.81416093425052
98,2.886143223671828
99,2.9176010701395723
100,2.917374648209637
101,2.811736288718386
102,2.93327144257053
103,3.127728602552132
104,3.0024190087963953
105,2.884753489103219
106,2.986269506344387
107,2.832037164278027
108,2.8419778246001863
109,2.9269979657076433
110,3.04958433896487
111,3.266367195452018
112,3.2084362715791457
113,3.0666251036751433
114,2.6754751326669135
115,3.127214116853826
116,3.4695308324084353
117,2.7506372465254043
118,2.9453203905285603
119,2.6637898686679176
120,2.9278190173206076
121,2.8438812301815646
122,2.8583050847457625
123,2.8957820337437297
124,2.955698705064417
125,2.9677746378923624
126,3.2778942240178917
127,2.5039322444041137
128,2.9024015157107357
129,3.013807667316439
130,3.2151871996473025
131,2.7064525462962963
132,3.261860420774308
133,3.2022050830594515
134,3.0714549033184593
135,3.0449349028000716
136,2.835634407167789
137,3.025555303821507
138,2.908585566480303
139,2.9872971410786535
140,2.8105875735548635
141,3.293723379840744
142,3.268625275991153
143,2.972131949146167
144,3.309236960628603
145,3.1934887162412133
146,3.458246188938879
147,3.162134768361399
148,3.054755657472126
149,2.755621878355039
150,3.011038961038961
151,3.01886175129049
152,2.99318260930103
153,2.8590572033898307
154,2.80199146514936
155,3.0987456932164057
156,3.0661224757408863
157,3.3879348123927455
158,3.280885435544487
159,2.874480138847955
160,2.930062893081761
161,2.6835164835164833
162,3.2025201819793896
163,3.0100000000000002
164,3.250395583755182
165,3.1914788966620065
166,3.292712800111684
167,2.978062483701038
168,3.1641383283506364
169,2.9985687630997564
170,2.914794893861159
171,2.916187607910846
